ts,ts_anterior,diferencia,mins,is_early_finish,TARGET
2019-12-19 05:02:26+00:00,2019-12-19 04:58:10+00:00,0 days 00:04:16,0 days 00:04:15.133000,0.0,False
2019-12-19 05:05:07+00:00,2019-12-19 05:02:26+00:00,0 days 00:02:41,0 days 00:02:40.906000,0.0,False
2019-12-19 05:11:38+00:00,2019-12-19 05:05:07+00:00,0 days 00:06:31,0 days 00:02:44.733000,0.0,False
2019-12-19 05:14:54+00:00,2019-12-19 05:11:38+00:00,0 days 00:03:16,0 days 00:03:14.866000,0.0,False
2019-12-19 05:17:50+00:00,2019-12-19 05:14:54+00:00,0 days 00:02:56,0 days 00:02:55.853000,0.0,False
2019-12-19 05:20:43+00:00,2019-12-19 05:17:50+00:00,0 days 00:02:53,0 days 00:02:52.320000,0.0,False
2019-12-19 05:25:34+00:00,2019-12-19 05:20:43+00:00,0 days 00:04:51,0 days 00:04:50.160000,0.0,False
2019-12-19 05:35:10+00:00,2019-12-19 05:25:34+00:00,0 days 00:09:36,0 days 00:06:59.640000,,False
2019-12-19 05:37:46+00:00,2019-12-19 05:35:10+00:00,0 days 00:02:36,0 days 00:02:35.506000,0.0,False
2019-12-19 05:43:27+00:00,2019-12-19 05:37:46+00:00,0 days 00:05:41,0 days 00:02:44.560000,0.0,False
2019-12-19 05:46:19+00:00,2019-12-19 05:43:27+00:00,0 days 00:02:52,0 days 00:02:52.333000,1.0,False
2019-12-19 05:57:45+00:00,2019-12-19 05:46:19+00:00,0 days 00:11:26,0 days 00:04:14.560000,,False
2019-12-19 06:00:34+00:00,2019-12-19 05:57:45+00:00,0 days 00:02:49,0 days 00:02:47.933000,0.0,False
2019-12-19 06:02:59+00:00,2019-12-19 06:00:34+00:00,0 days 00:02:25,0 days 00:02:24.226000,0.0,False
2019-12-19 06:05:19+00:00,2019-12-19 06:02:59+00:00,0 days 00:02:20,0 days 00:02:19.506000,0.0,False
2019-12-19 06:08:18+00:00,2019-12-19 06:05:19+00:00,0 days 00:02:59,0 days 00:02:58.400000,0.0,False
2019-12-19 06:11:01+00:00,2019-12-19 06:08:18+00:00,0 days 00:02:43,0 days 00:02:43,0.0,False
2019-12-19 06:19:18+00:00,2019-12-19 06:11:01+00:00,0 days 00:08:17,0 days 00:04:59.066000,0.0,False
2019-12-19 06:24:37+00:00,2019-12-19 06:19:18+00:00,0 days 00:05:19,0 days 00:05:18.800000,0.0,False
2019-12-19 06:31:28+00:00,2019-12-19 06:24:37+00:00,0 days 00:06:51,0 days 00:02:45,0.0,False
2019-12-19 06:34:12+00:00,2019-12-19 06:31:28+00:00,0 days 00:02:44,0 days 00:02:43.755000,0.0,False
2019-12-19 06:38:59+00:00,2019-12-19 06:34:12+00:00,0 days 00:04:47,0 days 00:04:46.306000,0.0,False
2019-12-19 06:41:21+00:00,2019-12-19 06:38:59+00:00,0 days 00:02:22,0 days 00:02:21,0.0,False
2019-12-19 06:45:57+00:00,2019-12-19 06:41:21+00:00,0 days 00:04:36,0 days 00:04:36.198000,1.0,False
2019-12-19 06:51:32+00:00,2019-12-19 06:45:57+00:00,0 days 00:05:35,0 days 00:05:34.333000,0.0,False
2019-12-19 06:54:08+00:00,2019-12-19 06:51:32+00:00,0 days 00:02:36,0 days 00:02:35.400000,0.0,False
2019-12-19 06:56:40+00:00,2019-12-19 06:54:08+00:00,0 days 00:02:32,0 days 00:02:31.666000,0.0,False
2019-12-19 07:00:00+00:00,2019-12-19 06:56:40+00:00,0 days 00:03:20,0 days 00:03:19.266000,0.0,False
2019-12-19 07:04:41+00:00,2019-12-19 07:00:00+00:00,0 days 00:04:41,0 days 00:04:39.933000,0.0,False
2019-12-19 07:07:12+00:00,2019-12-19 07:04:41+00:00,0 days 00:02:31,0 days 00:02:30.600000,0.0,False
2019-12-19 07:15:52+00:00,2019-12-19 07:07:12+00:00,0 days 00:08:40,0 days 00:05:48.066000,0.0,False
2019-12-19 07:18:21+00:00,2019-12-19 07:15:52+00:00,0 days 00:02:29,0 days 00:02:28.053000,0.0,False
2019-12-19 07:21:41+00:00,2019-12-19 07:18:21+00:00,0 days 00:03:20,0 days 00:03:19.396000,0.0,False
2019-12-19 07:24:51+00:00,2019-12-19 07:21:41+00:00,0 days 00:03:10,0 days 00:03:09.840000,0.0,False
2019-12-19 07:27:10+00:00,2019-12-19 07:24:51+00:00,0 days 00:02:19,0 days 00:02:18.720000,0.0,False
2019-12-19 07:32:04+00:00,2019-12-19 07:27:10+00:00,0 days 00:04:54,0 days 00:02:47.426000,0.0,False
2019-12-19 07:34:50+00:00,2019-12-19 07:32:04+00:00,0 days 00:02:46,0 days 00:02:46.066000,1.0,False
2019-12-19 07:41:50+00:00,2019-12-19 07:34:50+00:00,0 days 00:07:00,0 days 00:02:54,0.0,False
2019-12-19 07:46:57+00:00,2019-12-19 07:41:50+00:00,0 days 00:05:07,0 days 00:05:07.053000,1.0,False
2019-12-19 07:50:03+00:00,2019-12-19 07:46:57+00:00,0 days 00:03:06,0 days 00:03:05.226000,0.0,False
2019-12-19 07:55:32+00:00,2019-12-19 07:50:03+00:00,0 days 00:05:29,0 days 00:02:36.680000,0.0,False
2019-12-19 07:58:32+00:00,2019-12-19 07:55:32+00:00,0 days 00:03:00,0 days 00:02:59.226000,0.0,False
2019-12-19 08:02:08+00:00,2019-12-19 07:58:32+00:00,0 days 00:03:36,0 days 00:03:35.109000,0.0,False
2019-12-19 08:05:09+00:00,2019-12-19 08:02:08+00:00,0 days 00:03:01,0 days 00:03:00.493000,0.0,False
2019-12-19 08:08:58+00:00,2019-12-19 08:05:09+00:00,0 days 00:03:49,0 days 00:03:48.506000,0.0,False
2019-12-19 08:12:35+00:00,2019-12-19 08:08:58+00:00,0 days 00:03:37,0 days 00:03:36.773000,0.0,False
2019-12-19 08:15:17+00:00,2019-12-19 08:12:35+00:00,0 days 00:02:42,0 days 00:02:41.160000,0.0,False
2019-12-19 08:22:08+00:00,2019-12-19 08:15:17+00:00,0 days 00:06:51,0 days 00:03:42.600000,0.0,False
2019-12-19 08:30:48+00:00,2019-12-19 08:22:08+00:00,0 days 00:08:40,0 days 00:03:16.706000,0.0,False
2019-12-19 08:34:03+00:00,2019-12-19 08:30:48+00:00,0 days 00:03:15,0 days 00:03:14.640000,0.0,False
2019-12-19 08:38:31+00:00,2019-12-19 08:34:03+00:00,0 days 00:04:28,0 days 00:04:27.333000,0.0,False
2019-12-19 08:40:37+00:00,2019-12-19 08:38:31+00:00,0 days 00:02:06,0 days 00:02:05.440000,0.0,False
2019-12-19 08:43:35+00:00,2019-12-19 08:40:37+00:00,0 days 00:02:58,0 days 00:02:57.226000,0.0,False
2019-12-19 08:46:25+00:00,2019-12-19 08:43:35+00:00,0 days 00:02:50,0 days 00:02:49.800000,0.0,False
2019-12-20 03:04:36+00:00,2019-12-19 08:46:25+00:00,0 days 18:18:11,0 days 00:04:24.360000,0.0,False
2019-12-20 03:10:19+00:00,2019-12-20 03:04:36+00:00,0 days 00:05:43,0 days 00:02:54.986000,0.0,False
2019-12-20 03:13:25+00:00,2019-12-20 03:10:19+00:00,0 days 00:03:06,0 days 00:03:05.626000,0.0,False
2019-12-20 03:16:25+00:00,2019-12-20 03:13:25+00:00,0 days 00:03:00,0 days 00:02:59.426000,0.0,False
2019-12-20 03:19:36+00:00,2019-12-20 03:16:25+00:00,0 days 00:03:11,0 days 00:03:10.826000,0.0,False
2019-12-20 03:24:28+00:00,2019-12-20 03:19:36+00:00,0 days 00:04:52,0 days 00:04:50.933000,0.0,False
2019-12-20 03:27:44+00:00,2019-12-20 03:24:28+00:00,0 days 00:03:16,0 days 00:03:15.573000,0.0,False
2019-12-20 03:31:37+00:00,2019-12-20 03:27:44+00:00,0 days 00:03:53,0 days 00:03:52.760000,0.0,False
2019-12-20 03:40:33+00:00,2019-12-20 03:31:37+00:00,0 days 00:08:56,0 days 00:08:55.333000,0.0,False
2019-12-20 03:43:24+00:00,2019-12-20 03:40:33+00:00,0 days 00:02:51,0 days 00:02:51.026000,1.0,False
2019-12-20 03:46:11+00:00,2019-12-20 03:43:24+00:00,0 days 00:02:47,0 days 00:02:45.800000,0.0,False
2019-12-20 03:48:44+00:00,2019-12-20 03:46:11+00:00,0 days 00:02:33,0 days 00:02:32.600000,0.0,False
2019-12-20 03:55:18+00:00,2019-12-20 03:48:44+00:00,0 days 00:06:34,0 days 00:03:53.613000,0.0,False
2019-12-20 03:59:24+00:00,2019-12-20 03:55:18+00:00,0 days 00:04:06,0 days 00:04:05.493000,0.0,False
2019-12-20 04:06:25+00:00,2019-12-20 03:59:24+00:00,0 days 00:07:01,0 days 00:06:59.640000,0.0,False
2019-12-20 04:08:52+00:00,2019-12-20 04:06:25+00:00,0 days 00:02:27,0 days 00:02:26.973000,0.0,False
2019-12-20 04:10:59+00:00,2019-12-20 04:08:52+00:00,0 days 00:02:07,0 days 00:02:06.293000,0.0,False
2019-12-20 04:23:02+00:00,2019-12-20 04:10:59+00:00,0 days 00:12:03,0 days 00:02:24.226000,,False
2019-12-20 04:27:49+00:00,2019-12-20 04:23:02+00:00,0 days 00:04:47,0 days 00:04:46.306000,0.0,False
2019-12-20 04:30:25+00:00,2019-12-20 04:27:49+00:00,0 days 00:02:36,0 days 00:02:35.506000,0.0,False
2019-12-20 04:33:01+00:00,2019-12-20 04:30:25+00:00,0 days 00:02:36,0 days 00:02:35.706000,0.0,False
2019-12-20 04:35:59+00:00,2019-12-20 04:33:01+00:00,0 days 00:02:58,0 days 00:02:57.506000,0.0,False
2019-12-20 04:42:19+00:00,2019-12-20 04:35:59+00:00,0 days 00:06:20,0 days 00:03:20.266000,0.0,False
2019-12-20 04:44:48+00:00,2019-12-20 04:42:19+00:00,0 days 00:02:29,0 days 00:02:28.053000,0.0,False
2019-12-20 04:48:42+00:00,2019-12-20 04:44:48+00:00,0 days 00:03:54,0 days 00:03:53.293000,0.0,False
2019-12-20 04:51:04+00:00,2019-12-20 04:48:42+00:00,0 days 00:02:22,0 days 00:02:22.186000,1.0,False
2019-12-20 04:53:50+00:00,2019-12-20 04:51:04+00:00,0 days 00:02:46,0 days 00:02:44.733000,0.0,False
2019-12-20 04:56:34+00:00,2019-12-20 04:53:50+00:00,0 days 00:02:44,0 days 00:02:43.755000,0.0,False
2019-12-20 04:59:30+00:00,2019-12-20 04:56:34+00:00,0 days 00:02:56,0 days 00:02:55.853000,0.0,False
2019-12-20 05:02:50+00:00,2019-12-20 04:59:30+00:00,0 days 00:03:20,0 days 00:03:19.266000,0.0,False
2019-12-20 05:05:52+00:00,2019-12-20 05:02:50+00:00,0 days 00:03:02,0 days 00:03:01.066000,0.0,False
2019-12-20 05:09:38+00:00,2019-12-20 05:05:52+00:00,0 days 00:03:46,0 days 00:03:45.373000,0.0,False
2019-12-20 05:12:26+00:00,2019-12-20 05:09:38+00:00,0 days 00:02:48,0 days 00:02:47.933000,0.0,False
2019-12-20 05:15:22+00:00,2019-12-20 05:12:26+00:00,0 days 00:02:56,0 days 00:02:55.066000,0.0,False
2019-12-20 05:17:57+00:00,2019-12-20 05:15:22+00:00,0 days 00:02:35,0 days 00:02:35.400000,1.0,False
2019-12-20 05:22:58+00:00,2019-12-20 05:17:57+00:00,0 days 00:05:01,0 days 00:02:19.506000,0.0,False
2019-12-20 05:25:50+00:00,2019-12-20 05:22:58+00:00,0 days 00:02:52,0 days 00:02:51.560000,0.0,False
2019-12-20 05:30:05+00:00,2019-12-20 05:25:50+00:00,0 days 00:04:15,0 days 00:04:14.560000,0.0,False
2019-12-20 05:37:55+00:00,2019-12-20 05:30:05+00:00,0 days 00:07:50,0 days 00:02:31.666000,0.0,False
2019-12-20 05:41:03+00:00,2019-12-20 05:37:55+00:00,0 days 00:03:08,0 days 00:03:07.826000,0.0,False
2019-12-20 05:49:32+00:00,2019-12-20 05:41:03+00:00,0 days 00:08:29,0 days 00:05:22.200000,0.0,False
2019-12-20 05:54:22+00:00,2019-12-20 05:49:32+00:00,0 days 00:04:50,0 days 00:04:50.160000,1.0,False
2019-12-20 05:58:38+00:00,2019-12-20 05:54:22+00:00,0 days 00:04:16,0 days 00:04:15.133000,0.0,False
2019-12-20 06:01:19+00:00,2019-12-20 05:58:38+00:00,0 days 00:02:41,0 days 00:02:41.160000,1.0,False
2019-12-20 06:05:56+00:00,2019-12-20 06:01:19+00:00,0 days 00:04:37,0 days 00:04:36.198000,0.0,False
2019-12-20 06:08:51+00:00,2019-12-20 06:05:56+00:00,0 days 00:02:55,0 days 00:02:54,0.0,False
2019-12-20 06:13:58+00:00,2019-12-20 06:08:51+00:00,0 days 00:05:07,0 days 00:05:07.053000,1.0,False
2019-12-20 06:17:18+00:00,2019-12-20 06:13:58+00:00,0 days 00:03:20,0 days 00:03:19.396000,0.0,False
2019-12-20 06:21:35+00:00,2019-12-20 06:17:18+00:00,0 days 00:04:17,0 days 00:04:16.426000,0.0,False
2019-12-20 06:26:15+00:00,2019-12-20 06:21:35+00:00,0 days 00:04:40,0 days 00:04:39.933000,0.0,False
2019-12-20 06:30:04+00:00,2019-12-20 06:26:15+00:00,0 days 00:03:49,0 days 00:03:48.506000,0.0,False
2019-12-20 06:32:52+00:00,2019-12-20 06:30:04+00:00,0 days 00:02:48,0 days 00:02:47.426000,0.0,False
2019-12-20 06:36:08+00:00,2019-12-20 06:32:52+00:00,0 days 00:03:16,0 days 00:03:14.866000,0.0,False
2019-12-20 06:40:36+00:00,2019-12-20 06:36:08+00:00,0 days 00:04:28,0 days 00:04:27.333000,0.0,False
2019-12-20 06:43:28+00:00,2019-12-20 06:40:36+00:00,0 days 00:02:52,0 days 00:02:52.320000,1.0,False
2019-12-20 06:46:10+00:00,2019-12-20 06:43:28+00:00,0 days 00:02:42,0 days 00:02:40.906000,0.0,False
2019-12-20 06:48:47+00:00,2019-12-20 06:46:10+00:00,0 days 00:02:37,0 days 00:02:36.680000,0.0,False
2019-12-20 06:52:58+00:00,2019-12-20 06:48:47+00:00,0 days 00:04:11,0 days 00:04:10.386000,0.0,False
2019-12-20 06:58:47+00:00,2019-12-20 06:52:58+00:00,0 days 00:05:49,0 days 00:05:48.066000,0.0,False
2019-12-20 07:01:06+00:00,2019-12-20 06:58:47+00:00,0 days 00:02:19,0 days 00:02:18.720000,0.0,False
2019-12-20 07:03:37+00:00,2019-12-20 07:01:06+00:00,0 days 00:02:31,0 days 00:02:30.600000,0.0,False
2019-12-20 07:14:46+00:00,2019-12-20 07:03:37+00:00,0 days 00:11:09,0 days 00:02:52.333000,,False
2019-12-20 07:17:43+00:00,2019-12-20 07:14:46+00:00,0 days 00:02:57,0 days 00:02:57.226000,1.0,False
2019-12-20 07:21:19+00:00,2019-12-20 07:17:43+00:00,0 days 00:03:36,0 days 00:03:35.109000,0.0,False
2019-12-20 07:23:41+00:00,2019-12-20 07:21:19+00:00,0 days 00:02:22,0 days 00:02:21,0.0,False
2019-12-20 07:29:11+00:00,2019-12-20 07:23:41+00:00,0 days 00:05:30,0 days 00:02:44.560000,0.0,False
2019-12-20 07:34:11+00:00,2019-12-20 07:29:11+00:00,0 days 00:05:00,0 days 00:04:59.066000,0.0,False
2019-12-20 07:36:54+00:00,2019-12-20 07:34:11+00:00,0 days 00:02:43,0 days 00:02:43,0.0,False
2019-12-20 07:41:58+00:00,2019-12-20 07:36:54+00:00,0 days 00:05:04,0 days 00:05:03.533000,0.0,False
2019-12-20 07:45:09+00:00,2019-12-20 07:41:58+00:00,0 days 00:03:11,0 days 00:03:09.840000,0.0,False
2019-12-20 07:49:13+00:00,2019-12-20 07:45:09+00:00,0 days 00:04:04,0 days 00:04:04.160000,1.0,False
2019-12-20 07:52:31+00:00,2019-12-20 07:49:13+00:00,0 days 00:03:18,0 days 00:03:16.826000,0.0,False
2019-12-20 07:55:30+00:00,2019-12-20 07:52:31+00:00,0 days 00:02:59,0 days 00:02:58.400000,0.0,False
2019-12-20 08:09:47+00:00,2019-12-20 07:55:30+00:00,0 days 00:14:17,0 days 00:02:46.066000,,False
2019-12-20 08:12:39+00:00,2019-12-20 08:09:47+00:00,0 days 00:02:52,0 days 00:02:51.466000,0.0,False
2019-12-20 08:18:13+00:00,2019-12-20 08:12:39+00:00,0 days 00:05:34,0 days 00:05:34.333000,1.0,False
2019-12-20 08:20:19+00:00,2019-12-20 08:18:13+00:00,0 days 00:02:06,0 days 00:02:05.440000,0.0,False
2019-12-20 08:26:36+00:00,2019-12-20 08:20:19+00:00,0 days 00:06:17,0 days 00:03:16.706000,0.0,False
2019-12-20 08:29:58+00:00,2019-12-20 08:26:36+00:00,0 days 00:03:22,0 days 00:03:20.973000,0.0,False
2019-12-20 08:32:59+00:00,2019-12-20 08:29:58+00:00,0 days 00:03:01,0 days 00:03:00.493000,0.0,False
2019-12-20 08:39:51+00:00,2019-12-20 08:32:59+00:00,0 days 00:06:52,0 days 00:03:36.773000,0.0,False
2019-12-20 08:43:34+00:00,2019-12-20 08:39:51+00:00,0 days 00:03:43,0 days 00:03:42.600000,0.0,False
2019-12-20 08:46:25+00:00,2019-12-20 08:43:34+00:00,0 days 00:02:51,0 days 00:02:49.800000,0.0,False
2019-12-20 16:28:12+00:00,2019-12-20 08:46:25+00:00,0 days 07:41:47,0 days 00:03:50.400000,0.0,False
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:03:52.530000,1.0,False
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:03:12.493000,1.0,True
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:03:26.493000,1.0,True
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:04:00.800000,1.0,True
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:03:43.040000,0.0,True
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:04:44.800000,0.0,True
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:04:18.973000,1.0,True
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:04:33.173000,1.0,False
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:06:46.934000,1.0,True
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:03:56.920000,0.0,False
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:03:07.898000,1.0,True
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:04:44.800000,0.0,False
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:02:49.800000,0.0,False
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:03:35.266000,1.0,False
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:04:12.162000,1.0,False
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:03:26.200000,0.0,False
2019-12-20 16:28:12+00:00,2019-12-20 16:28:12+00:00,0 days 00:00:00,0 days 00:03:42.200000,1.0,False
2019-12-21 00:01:11+00:00,2019-12-20 16:28:12+00:00,0 days 07:32:59,0 days 00:02:49.800000,0.0,True
2019-12-21 00:01:16+00:00,2019-12-21 00:01:11+00:00,0 days 00:00:05,0 days 00:04:55.893000,1.0,True
2019-12-21 00:01:17+00:00,2019-12-21 00:01:16+00:00,0 days 00:00:01,0 days 00:02:20.573000,1.0,True
2019-12-21 00:01:17+00:00,2019-12-21 00:01:17+00:00,0 days 00:00:00,0 days 00:03:46.880000,1.0,True
2019-12-21 00:01:33+00:00,2019-12-21 00:01:17+00:00,0 days 00:00:16,0 days 00:04:55.515000,1.0,True
2019-12-21 03:06:13+00:00,2019-12-21 00:01:33+00:00,0 days 03:04:40,0 days 00:04:53.826000,,False
2019-12-21 17:27:17+00:00,2019-12-21 03:06:13+00:00,0 days 14:21:04,0 days 00:08:55.333000,0.0,True
2019-12-21 17:29:09+00:00,2019-12-21 17:27:17+00:00,0 days 00:01:52,0 days 00:03:25.766000,1.0,True
2019-12-21 17:29:10+00:00,2019-12-21 17:29:09+00:00,0 days 00:00:01,0 days 00:04:12.306000,1.0,True
2019-12-21 17:29:11+00:00,2019-12-21 17:29:10+00:00,0 days 00:00:01,0 days 00:03:32.013000,1.0,True
2019-12-21 17:29:12+00:00,2019-12-21 17:29:11+00:00,0 days 00:00:01,0 days 00:04:27.333000,1.0,True
2019-12-21 17:31:08+00:00,2019-12-21 17:29:12+00:00,0 days 00:01:56,0 days 00:03:32.013000,1.0,True
2019-12-21 17:31:09+00:00,2019-12-21 17:31:08+00:00,0 days 00:00:01,0 days 00:04:27.333000,1.0,True
2019-12-21 17:31:11+00:00,2019-12-21 17:31:09+00:00,0 days 00:00:02,0 days 00:05:31.200000,1.0,True
2019-12-21 17:31:12+00:00,2019-12-21 17:31:11+00:00,0 days 00:00:01,0 days 00:03:20.575000,1.0,True
2019-12-21 17:31:15+00:00,2019-12-21 17:31:12+00:00,0 days 00:00:03,0 days 00:03:45.983000,1.0,True
2019-12-21 17:31:43+00:00,2019-12-21 17:31:15+00:00,0 days 00:00:28,0 days 00:04:26.600000,1.0,True
2019-12-21 17:31:47+00:00,2019-12-21 17:31:43+00:00,0 days 00:00:04,0 days 00:04:34.933000,1.0,True
2019-12-21 17:31:49+00:00,2019-12-21 17:31:47+00:00,0 days 00:00:02,0 days 00:04:47.720000,1.0,True
2019-12-21 17:34:29+00:00,2019-12-21 17:31:49+00:00,0 days 00:02:40,0 days 00:03:32.906000,1.0,True
2019-12-21 17:34:30+00:00,2019-12-21 17:34:29+00:00,0 days 00:00:01,0 days 00:04:28.426000,1.0,True
2019-12-21 17:34:31+00:00,2019-12-21 17:34:30+00:00,0 days 00:00:01,0 days 00:02:48.600000,1.0,True
2019-12-21 17:35:15+00:00,2019-12-21 17:34:31+00:00,0 days 00:00:44,0 days 00:04:15.800000,1.0,True
2019-12-21 17:35:16+00:00,2019-12-21 17:35:15+00:00,0 days 00:00:01,0 days 00:05:40.800000,1.0,True
2019-12-21 17:35:19+00:00,2019-12-21 17:35:16+00:00,0 days 00:00:03,0 days 00:05:00.826000,1.0,True
2019-12-21 17:35:20+00:00,2019-12-21 17:35:19+00:00,0 days 00:00:01,0 days 00:04:12.162000,1.0,True
2019-12-21 17:35:26+00:00,2019-12-21 17:35:20+00:00,0 days 00:00:06,0 days 00:02:57,1.0,True
2019-12-21 17:35:27+00:00,2019-12-21 17:35:26+00:00,0 days 00:00:01,0 days 00:05:54.613000,1.0,True
2019-12-21 17:36:30+00:00,2019-12-21 17:35:27+00:00,0 days 00:01:03,0 days 00:04:42.160000,1.0,True
2019-12-21 17:36:31+00:00,2019-12-21 17:36:30+00:00,0 days 00:00:01,0 days 00:03:42.200000,1.0,True
2019-12-21 17:36:31+00:00,2019-12-21 17:36:31+00:00,0 days 00:00:00,0 days 00:09:18.933000,1.0,True
2019-12-21 17:36:32+00:00,2019-12-21 17:36:31+00:00,0 days 00:00:01,0 days 00:04:15.373000,1.0,True
2019-12-21 17:36:32+00:00,2019-12-21 17:36:32+00:00,0 days 00:00:00,0 days 00:04:56.200000,1.0,True
2019-12-21 17:36:33+00:00,2019-12-21 17:36:32+00:00,0 days 00:00:01,0 days 00:04:29,1.0,True
2019-12-21 17:36:34+00:00,2019-12-21 17:36:33+00:00,0 days 00:00:01,0 days 00:03:15.173000,1.0,True
2019-12-21 17:38:02+00:00,2019-12-21 17:36:34+00:00,0 days 00:01:28,0 days 00:04:29,1.0,True
2019-12-21 17:38:08+00:00,2019-12-21 17:38:02+00:00,0 days 00:00:06,0 days 00:03:24.346000,1.0,True
2019-12-21 17:38:09+00:00,2019-12-21 17:38:08+00:00,0 days 00:00:01,0 days 00:03:12.493000,1.0,True
2019-12-21 17:44:24+00:00,2019-12-21 17:38:09+00:00,0 days 00:06:15,0 days 00:05:34.893000,0.0,True
2019-12-21 17:47:18+00:00,2019-12-21 17:44:24+00:00,0 days 00:02:54,0 days 00:06:53.947000,0.0,True
2019-12-21 17:47:27+00:00,2019-12-21 17:47:18+00:00,0 days 00:00:09,0 days 00:03:46.666000,1.0,True
2019-12-21 17:47:30+00:00,2019-12-21 17:47:27+00:00,0 days 00:00:03,0 days 00:05:01.226000,0.0,True
2019-12-21 17:47:30+00:00,2019-12-21 17:47:30+00:00,0 days 00:00:00,0 days 00:03:36.200000,1.0,True
2019-12-21 17:47:32+00:00,2019-12-21 17:47:30+00:00,0 days 00:00:02,0 days 00:03:44.840000,1.0,True
2019-12-21 17:47:32+00:00,2019-12-21 17:47:32+00:00,0 days 00:00:00,0 days 00:03:17.440000,1.0,True
2019-12-21 17:47:33+00:00,2019-12-21 17:47:32+00:00,0 days 00:00:01,0 days 00:03:41.520000,1.0,True
2019-12-21 17:50:29+00:00,2019-12-21 17:47:33+00:00,0 days 00:02:56,0 days 00:03:29.506000,1.0,True
2019-12-21 17:50:30+00:00,2019-12-21 17:50:29+00:00,0 days 00:00:01,0 days 00:04:29.960000,1.0,True
2019-12-21 17:52:16+00:00,2019-12-21 17:50:30+00:00,0 days 00:01:46,0 days 00:04:34.226000,1.0,True
2019-12-21 17:52:21+00:00,2019-12-21 17:52:16+00:00,0 days 00:00:05,0 days 00:03:29.506000,1.0,True
2019-12-21 17:52:22+00:00,2019-12-21 17:52:21+00:00,0 days 00:00:01,0 days 00:04:34.226000,1.0,True
2019-12-21 17:52:26+00:00,2019-12-21 17:52:22+00:00,0 days 00:00:04,0 days 00:03:22.266000,1.0,True
2019-12-21 17:52:26+00:00,2019-12-21 17:52:26+00:00,0 days 00:00:00,0 days 00:02:40.133000,1.0,True
2019-12-21 17:52:28+00:00,2019-12-21 17:52:26+00:00,0 days 00:00:02,0 days 00:04:55.066000,1.0,True
2019-12-21 17:52:30+00:00,2019-12-21 17:52:28+00:00,0 days 00:00:02,0 days 00:03:57.026000,1.0,True
2019-12-21 17:52:31+00:00,2019-12-21 17:52:30+00:00,0 days 00:00:01,0 days 00:04:55.066000,1.0,True
2019-12-21 17:52:32+00:00,2019-12-21 17:52:31+00:00,0 days 00:00:01,0 days 00:04:23.773000,1.0,True
2019-12-21 17:52:33+00:00,2019-12-21 17:52:32+00:00,0 days 00:00:01,0 days 00:04:55.066000,1.0,True
2019-12-21 17:52:33+00:00,2019-12-21 17:52:33+00:00,0 days 00:00:00,0 days 00:04:23.773000,1.0,True
2019-12-21 17:52:34+00:00,2019-12-21 17:52:33+00:00,0 days 00:00:01,0 days 00:02:52.933000,1.0,True
2019-12-21 17:52:35+00:00,2019-12-21 17:52:34+00:00,0 days 00:00:01,0 days 00:03:21.493000,1.0,True
2019-12-21 17:52:38+00:00,2019-12-21 17:52:35+00:00,0 days 00:00:03,0 days 00:04:45.133000,1.0,True
2019-12-21 17:52:39+00:00,2019-12-21 17:52:38+00:00,0 days 00:00:01,0 days 00:04:02.946000,1.0,True
2019-12-21 17:53:21+00:00,2019-12-21 17:52:39+00:00,0 days 00:00:42,0 days 00:04:02.946000,1.0,True
2019-12-21 17:54:01+00:00,2019-12-21 17:53:21+00:00,0 days 00:00:40,0 days 00:05:29.733000,1.0,True
2019-12-21 17:54:03+00:00,2019-12-21 17:54:01+00:00,0 days 00:00:02,0 days 00:02:52.866000,1.0,True
2019-12-21 17:55:34+00:00,2019-12-21 17:54:03+00:00,0 days 00:01:31,0 days 00:03:35.733000,1.0,True
